road_class,name,start_lon,start_lat,end_lon,end_lat,num_points
residential,,72.4577337,22.9755093,72.4576922,22.9745919,5
residential,,72.4577171,22.9750694,72.4581458,22.9750474,2
residential,,72.4576922,22.9745919,72.4581384,22.9745542,2
residential,,72.457681,22.9743272,72.4576922,22.9745919,3
residential,,72.4577498,22.9762117,72.4580741,22.9761874,2
residential,,72.4577498,22.9762117,72.457785,22.9768054,3
residential,,72.4577403,22.9757964,72.458078,22.9757856,2
residential,,72.4980111,22.987017,72.4980378,22.9873844,6
residential,,72.452969,22.9806999,72.4529662,22.9808172,2
residential,,72.4534173,22.9809521,72.4534007,22.9807693,3
residential,,72.4607497,22.9814131,72.4599153,22.98127,2
residential,,72.5035765,23.0059402,72.5038262,23.006001,10
residential,,72.5020117,23.0192211,72.5024506,23.0243926,8
residential,,72.5070287,22.9734772,72.5118812,22.9774448,11
residential,,72.5089657,22.9732905,72.5091978,22.9731351,2
residential,,72.5088396,22.9733596,72.5089657,22.9732905,2
residential,,72.5091978,22.9731351,72.5092462,22.9731027,2
residential,,72.5092462,22.9731027,72.5065815,22.9700389,8
residential,,72.5065815,22.9700389,72.5063181,22.9702072,2
residential,,72.5080256,22.9713932,72.5077683,22.9695018,3
residential,,72.5081867,22.9715986,72.5097561,22.9701456,3
residential,,72.5088052,22.972387,72.5094298,22.9713627,2
residential,,72.5090895,22.9727494,72.5097661,22.9716478,2
residential,,72.5092462,22.9731027,72.5091035,22.9710469,21
residential,,72.5093166,22.9708262,72.5099578,22.9710935,2
residential,,72.509436,22.9730025,72.5101693,22.9717851,2
residential,,72.5081905,22.9690219,72.5099024,22.9678996,9
residential,,72.5056814,22.9691783,72.5057285,22.9689038,2
residential,,72.5057285,22.9689038,72.5057369,22.9688548,2
residential,,72.5056721,22.9692328,72.5056814,22.9691783,2
residential,,72.4905979,22.9833852,72.4934204,22.9832448,9
residential,,72.4930946,22.9821365,72.4884796,22.9816267,5
residential,,72.4878541,22.9796041,72.4924975,22.9792281,13
residential,,72.4904706,22.9787931,72.4913224,22.9793344,2
residential,,72.4911038,22.9813894,72.4929327,22.9812515,2
residential,,72.4927494,22.9806751,72.490494,22.9810209,3
residential,,72.4909167,22.9832078,72.4918071,22.9831665,3
residential,,72.4913245,22.9822504,72.4913314,22.9835526,3
residential,,72.4912226,22.9835608,72.491793,22.9853959,3
residential,,72.4915696,22.9846772,72.4926964,22.9848569,4
residential,,72.4920325,22.9845099,72.491741,22.9835221,2
residential,,72.494096,22.9853397,72.4923506,22.9852214,5
residential,,72.4912241,22.9848569,72.4924852,22.9870687,9
residential,,72.4913963,22.9871821,72.4916567,22.9882715,3
residential,,72.4888873,22.9883826,72.4888535,22.9876712,5
residential,,72.4877549,22.9881907,72.4888657,22.9879688,2
residential,,72.4705209,22.993337,72.4705775,22.9937526,2
residential,,72.4705775,22.9937526,72.4706095,22.9941115,2
residential,,72.4704754,22.9928049,72.4708393,22.9927776,2
residential,,72.4713429,22.9927392,72.4709856,22.9927627,2
residential,,72.501338,23.0098321,72.4980755,23.0090843,14
residential,,72.5018361,23.0097679,72.4994069,23.0086619,10
residential,,72.4998796,23.010031,72.499779,23.0105885,2
residential,,72.4991283,23.0099772,72.499069,23.0102238,2
residential,,72.499069,23.0102238,72.4981445,23.0103203,6
residential,,72.4991283,23.0099772,72.4977932,23.009912,8
residential,,72.4987168,23.0084778,72.49867,23.0087911,2
residential,,72.504778,23.0214234,72.505587,23.0217086,4
residential,,72.4759813,23.0174818,72.4761808,23.0183788,6
residential,,72.4639304,23.0180877,72.4641024,23.0174219,5
residential,,72.462991,23.0178678,72.4627095,23.0176576,2
residential,,72.4673464,23.0154102,72.4680903,23.0132772,2
residential,,72.445115,23.0208622,72.4444907,23.0198827,5
residential,,72.4451485,23.0203476,72.445799,23.0202297,2
residential,,72.4674692,23.0228833,72.4673213,23.0219384,3
residential,,72.4722932,22.9949751,72.4750371,23.0033643,10
residential,,72.4756761,23.0037547,72.4726836,22.9949211,11
residential,,72.4719097,23.0225125,72.4721953,23.0222157,4
residential,,72.4697631,23.0214474,72.4698709,23.0212127,2
residential,,72.4719097,23.0225125,72.4697631,23.0214474,2
residential,,72.4974192,23.0075122,72.4985639,23.0033623,15
residential,,72.4998397,22.9977418,72.4985053,22.9980886,4
residential,,72.4646364,23.0190006,72.4638389,23.0186876,2
residential,,72.4620765,23.0198389,72.4635219,23.0201164,3
residential,,72.4643815,23.0164956,72.4635219,23.0201164,14
residential,,72.4641878,23.0206891,72.4643168,23.0204284,2
residential,Service road - Sarkhej Gandhinagar Highway,72.5077739,23.0270785,72.4995618,23.0009963,44
residential,,72.4861056,23.0262338,72.4863611,23.0248605,5
residential,,72.485177,23.0259423,72.4852903,23.0248256,5
residential,,72.4853257,23.0254352,72.4864096,23.0255082,3
residential,,72.4930832,23.0206953,72.4911185,23.0224701,6
residential,,72.4919946,23.0222898,72.4920739,23.0224197,2
residential,,72.4907137,23.0181723,72.4912807,23.0168583,7
residential,,72.5089476,23.0057559,72.5066836,23.0056955,2
residential,,72.4734667,22.9661571,72.4749824,22.9665937,5
residential,,72.5001541,22.9878811,72.4995939,22.9854808,7
residential,,72.4420294,23.0234988,72.4420397,23.0227131,2
residential,,72.4793953,23.0174336,72.4789546,23.0172395,2
residential,,72.4906203,23.016916,72.4897887,23.0167099,3
residential,,72.491074,23.0166258,72.4910843,23.0163304,3
residential,,72.4910329,23.0170486,72.4906441,23.0169979,2
residential,,72.5035035,22.9813081,72.5028321,22.9805797,7
residential,,72.4746409,23.0246552,72.4748756,23.0246526,5
residential,,72.4749825,23.0246546,72.4749869,23.0249531,2
residential,,72.4748756,23.0246526,72.4751391,23.0246575,3
residential,,72.4689474,22.9600004,72.4735618,22.9657828,36
residential,,72.4688343,22.962731,72.4734667,22.9661571,20
residential,,72.5078938,23.0235323,72.5079273,23.0228702,7
residential,,72.5101311,22.9830792,72.5076672,22.9827392,5
residential,,72.4948334,23.0278705,72.493771,23.0249417,11
residential,,72.5000876,22.9898405,72.5013498,22.990018,7
residential,,72.5000876,22.9898405,72.500079,22.9897324,2
residential,,72.5004469,22.990279,72.4996414,22.9907147,5
residential,,72.5500207,23.0243015,72.552121,23.024229,20
residential,,72.5001946,22.9906534,72.500664,22.9916902,6
residential,,72.4981361,22.9815472,72.4993189,22.9813111,3
residential,,72.5066021,23.0128003,72.5075176,23.012885,4
residential,,72.5066117,23.0125945,72.5074762,23.0126444,3
residential,,72.5092601,23.010923,72.5092551,23.011376,2
residential,BRTS Station,72.5691579,22.9952864,72.5710443,22.9957169,4
residential,,72.4642292,23.0010852,72.4641151,22.9995829,3
residential,,72.4625814,23.0004735,72.4650438,23.0002432,4
residential,,72.5507418,23.0246639,72.5507917,23.0257631,5
residential,,72.463466,23.0011452,72.4633382,22.9996602,3
residential,,72.4635841,23.0020167,72.4652999,23.0018446,2
residential,,72.4951212,23.0248195,72.4952514,23.0257894,2
residential,,72.4947676,23.0248537,72.494918,23.0257706,2
residential,,72.5065074,22.9905762,72.5056314,22.9878837,10
residential,,72.5065074,22.9905762,72.5066704,22.9909795,2
residential,,72.5066704,22.9909795,72.506724,22.9914072,3
residential,,72.5087021,22.9928131,72.5065074,22.9905762,8
residential,,72.5056698,22.9904552,72.5065074,22.9905762,3
residential,,72.4974123,22.9946726,72.4976455,22.9946077,7
residential,,72.4977796,22.9949855,72.4975285,22.9950424,2
residential,,72.5060541,23.0154484,72.5064743,23.015446,2
residential,,72.5083528,23.0055344,72.5093596,23.0045272,5
residential,,72.4915593,23.025125,72.491185,23.0261189,6
residential,,72.4906852,23.0268685,72.4906207,23.0261064,2
residential,,72.501805,22.9927883,72.5017238,22.9932064,5
residential,,72.5018493,22.9926707,72.5008159,22.9926635,3
residential,,72.4998342,22.999459,72.4999504,22.9998945,7
residential,,72.5054234,23.0182083,72.5063279,23.0183106,5
residential,,72.5059799,23.0182832,72.5056273,23.0184977,3
residential,,72.508914,23.0043872,72.5070452,23.0037875,9
residential,,72.5094407,23.0050191,72.5081036,23.0039526,5
residential,,72.5079722,23.0040911,72.5093239,23.0051469,5
residential,,72.4598656,23.0048917,72.4580105,23.0046783,7
residential,,72.4582719,23.0058643,72.4583772,23.0039846,3
residential,,72.4999863,22.9810768,72.50004,22.9829676,7
residential,,72.5001276,22.9833588,72.5004905,22.9832946,2
residential,,72.4991057,22.98329,72.4994069,22.9849736,3
residential,,72.5002062,22.9829072,72.5005442,22.9816895,5
residential,,72.49717,22.9614158,72.5005405,22.9548528,25
residential,,72.4974557,22.967925,72.4921108,22.9672418,18
residential,,72.4885984,22.9714419,72.4899599,22.9712581,6
residential,,72.4885984,22.9714419,72.4921676,22.9743307,10
residential,,72.4952404,22.9764135,72.4954161,22.9763921,2
residential,,72.4960758,22.9764932,72.4961616,22.9760889,3
residential,,72.4963581,22.9787694,72.4970721,22.9791137,4
residential,,72.4941064,22.9785387,72.4941393,22.9790129,2
residential,,72.4948152,22.9788896,72.4950727,22.9777389,7
residential,,72.4965584,23.0037988,72.4983945,23.0041345,3
residential,,72.500469,23.0057643,72.500639,23.0059272,2
residential,,72.4965996,22.9855566,72.4946244,22.9858393,6
residential,,72.4959119,23.0069687,72.4928499,23.0059128,5
residential,,72.498562,23.0117195,72.4986987,23.0106425,4
residential,,72.4986386,23.0111962,72.4983984,23.0111497,2
residential,,72.4958545,23.0081092,72.4955749,23.0094779,3
residential,,72.4950918,23.0216898,72.4956303,23.018852,4
residential,,72.4941321,23.0215347,72.4971736,23.0220477,8
residential,,72.4927745,23.0230651,72.4958451,23.0229259,4
residential,,72.4958262,23.0233193,72.4958215,23.0235492,2
residential,,72.4818543,23.0225127,72.485246,23.0184609,10
residential,,72.4804243,23.0165234,72.4831441,23.0186001,5
residential,,72.4712067,22.9834767,72.4835831,22.9808893,11
residential,,72.485678,22.9848442,72.4859422,22.9762074,7
residential,,72.4848942,22.9857232,72.4789425,22.9872886,10
residential,,72.4674664,22.9945401,72.4675273,22.9951924,5
residential,,72.4674379,22.9948638,72.4675405,22.9948404,2
residential,,72.5075662,23.0005607,72.5077003,22.9985009,3
residential,,72.5067669,22.9985749,72.5084621,22.9985491,6
residential,,72.5052508,22.9961751,72.5057853,22.9961751,3
residential,,72.5006479,23.0157208,72.4994874,23.0137426,12
residential,,72.5097603,22.9492489,72.5048518,22.958324,27
residential,,72.4973845,22.9861247,72.4965996,22.9855566,4
residential,,72.4886512,22.954782,72.4847406,22.9560319,6
residential,,72.4915378,22.9542309,72.4915819,22.9543287,2
residential,,72.4917411,22.9598653,72.4920254,22.9536586,31
residential,,72.4930388,22.9870556,72.492424,22.9863784,3
residential,,72.4927552,22.9870603,72.492702,22.9860301,2
residential,,72.4903465,22.9457463,72.4955285,22.9538341,34
residential,,72.4923127,22.9542488,72.4923043,22.9538483,16
residential,,72.4922775,22.9539076,72.4923043,22.9538483,2
residential,,72.4959146,23.0076724,72.4958545,23.0081092,3
residential,,72.4965885,23.0247973,72.5011052,23.024551,9
residential,,72.5011052,23.024551,72.5024506,23.0243926,2
residential,,72.4936402,22.9543,72.4935805,22.9537783,4
residential,,72.4959836,22.9548857,72.4945307,22.9543526,4
residential,,72.4963056,22.9548815,72.496086,22.9543955,2
residential,,72.488419,23.0245485,72.4870661,23.0183289,11
residential,,72.4846632,23.0215398,72.4839491,23.0234315,4
residential,,72.4970895,22.9557354,72.4968093,22.9550825,3
residential,,72.4966458,22.9547733,72.4963954,22.9542602,2
residential,,72.5002946,22.9533961,72.4970198,22.9534834,6
residential,,72.4767896,23.018848,72.4795636,23.0197427,11
residential,,72.4774857,23.020305,72.477613,23.0199924,2
residential,,72.4775582,23.0199712,72.4777699,23.0194981,3
residential,,72.4776417,23.0197846,72.4773961,23.0196878,2
residential,,72.4915735,22.9600328,72.4917411,22.9598653,2
residential,,72.4915534,22.9600529,72.4915735,22.9600328,2
residential,,72.4847006,22.9562509,72.4845314,22.9569606,3
residential,,72.5006676,22.9547521,72.4992603,22.9504565,8
residential,,72.4995154,22.9503421,72.4995625,22.950321,2
residential,,72.4992603,22.9504565,72.4995154,22.9503421,2
residential,,72.498457,22.967419,72.4974378,22.9674867,6
residential,,72.4974378,22.9674867,72.4974328,22.9674867,2
residential,,72.498457,22.967419,72.4976796,22.9683215,4
residential,,72.5000605,22.9684469,72.498457,22.967419,14
residential,,72.5000605,22.9684469,72.498457,22.967419,11
residential,,72.5021905,22.9893075,72.5016787,22.9874571,8
residential,,72.5011377,22.9893691,72.5000578,22.9894676,4
residential,,72.502541,22.9889208,72.5029037,22.9891378,7
residential,,72.502541,22.9889208,72.5028616,22.9888488,2
residential,,72.5035329,22.9887324,72.5037733,22.9887203,2
residential,,72.5038363,22.9894892,72.502631,22.9874219,11
residential,,72.5038211,22.9891066,72.503224,22.9891617,2
residential,,72.5035329,22.9887324,72.5030594,22.9886352,5
residential,,72.5036421,22.9885502,72.5030594,22.9886352,3
residential,,72.5057724,22.9891535,72.5051365,22.9893561,2
residential,,72.5022498,22.9761082,72.5053075,22.9718389,8
residential,,72.5097099,22.9902229,72.5084904,22.9902687,7
residential,,72.5084783,22.9914748,72.5081455,22.9903276,4
residential,,72.4946433,22.9769779,72.4945631,22.9789446,6
residential,,72.4941233,22.9768236,72.4941064,22.9785387,5
residential,,72.4934893,22.9776425,72.493668,22.9790773,4
residential,,72.4935011,22.9767064,72.4934893,22.9776425,5
residential,,72.4950727,22.9770524,72.4960932,22.9773194,5
residential,,72.4950727,22.9770524,72.4941233,22.9768236,6
residential,,72.4961832,22.976519,72.4969924,22.9766313,4
residential,,72.4956512,22.975734,72.4954161,22.9763921,4
residential,,72.4957653,22.9742897,72.496084,22.9743959,4
residential,,72.4960492,22.9751518,72.4962353,22.9745344,2
residential,,72.4957653,22.9742897,72.4955547,22.974954,3
residential,,72.4957653,22.9742897,72.495255,22.9748618,5
residential,,72.4884649,22.9724104,72.4862279,22.9729812,7
residential,,72.4884796,22.9816267,72.4712326,22.9815791,23
residential,,72.4525211,23.0039505,72.4530237,23.0049971,4
residential,,72.4523746,23.0042614,72.4528601,23.0050589,3
residential,,72.4782825,23.0169619,72.4776381,23.016305,7
residential,,72.477763,23.0167382,72.4779265,23.0164237,2
residential,,72.477674,23.0166998,72.4781268,23.0172869,3
residential,,72.4785098,23.01718,72.4782269,23.0170846,2
residential,,72.4780769,23.0173957,72.4784656,23.0175239,2
residential,,72.477986,23.0175936,72.4775006,23.0174392,2
residential,,72.4760237,23.0187058,72.4763483,23.0188947,3
residential,,72.476481,23.0187226,72.4755357,23.01945,6
residential,,72.4886667,22.9756987,72.4871166,22.9760034,5
residential,,72.4873138,22.9759614,72.4872414,22.975554,2
residential,,72.487181,22.9764779,72.4904706,22.9787931,20
residential,,72.4883969,22.987168,72.4876914,22.9853405,16
residential,,72.4881514,22.9865723,72.4886172,22.986405,3
residential,,72.4880264,22.9862377,72.4885872,22.9864158,6
residential,,72.4883435,22.9861296,72.488008,22.9852926,3
residential,,72.4881145,22.9855583,72.487932,22.985985,5
residential,,72.4850175,22.9873306,72.4856234,22.9904262,10
residential,,72.484509,22.9873424,72.4851228,22.9891321,8
residential,,72.4935052,22.9834443,72.4938762,22.9846287,7
residential,,72.4854006,22.9873218,72.4859108,22.9891366,11
residential,,72.4745325,22.9942178,72.4726609,22.9947639,4
residential,,72.4887835,22.9970116,72.4902705,22.9967996,4
residential,,72.4901359,22.9960191,72.4903718,22.997331,3
residential,,72.4904193,23.0059811,72.4907056,23.0080225,4
residential,,72.4921602,23.0062123,72.4915443,23.0064136,15
residential,,72.4960997,23.0188636,72.4965545,23.0146225,6
residential,,72.4890532,23.0242248,72.4891632,23.0253489,4
residential,,72.4891187,23.0247687,72.4902069,23.0246735,2
residential,,72.4833138,23.0231376,72.4834315,23.0238012,2
residential,,72.4816006,23.024467,72.4819814,23.0245132,3
residential,,72.4819814,23.0245132,72.482387,23.0244355,3
residential,,72.475759,23.0155983,72.4766852,23.0160438,5
residential,,72.4760496,23.0160385,72.4757608,23.0167191,3
residential,,72.4784417,23.0166371,72.4788891,23.016816,2
residential,,72.476769,23.0195796,72.4770242,23.0196678,2
residential,,72.4757629,23.0190567,72.476087,23.0192629,4
residential,,72.4756322,23.0192364,72.4759662,23.01944,2
residential,,72.4760997,23.0217847,72.4765745,23.0219393,2
residential,,72.4762906,23.0205418,72.4760867,23.0210295,3
residential,,72.4758466,23.0208541,72.4759859,23.0205113,3
residential,,72.4755643,23.0207535,72.4756957,23.0204185,3
residential,,72.4766124,23.0205394,72.4770177,23.0203454,4
residential,,72.4772061,23.0207316,72.4772981,23.0204343,4
residential,,72.4772061,23.0207316,72.4771434,23.0209207,2
residential,,72.4775157,23.0208022,72.4771014,23.0210229,4
residential,,72.477215,23.0206998,72.4772543,23.0210657,4
residential,,72.4764275,23.0210286,72.4768348,23.0209807,4
residential,,72.4756578,23.0198825,72.4765873,23.0206065,6
residential,,72.4757221,23.020327,72.4758936,23.0198939,2
residential,,72.4759221,23.0203916,72.4760941,23.01997,2
residential,,72.4761312,23.0204591,72.4762175,23.0202128,2
residential,,72.4767647,23.0200746,72.4764608,23.0200978,4
residential,,72.4754883,23.0239963,72.4754843,23.0243277,6
residential,,72.4770396,23.0240087,72.4760485,23.0239054,3
residential,,72.4767759,23.0245848,72.4766702,23.0239702,4
residential,,72.4726476,23.0241555,72.4725495,23.0244339,2
residential,,72.4729357,23.0245599,72.4730392,23.0242829,2
residential,,72.4708534,23.0253037,72.4707649,23.0255767,2
residential,,72.4701374,23.0251196,72.470207,23.0248636,2
residential,,72.471063,23.0259146,72.4710417,23.0261961,2
residential,,72.473225,23.0259439,72.4735408,23.0259675,2
residential,,72.4711162,23.0270028,72.4706501,23.0271241,2
residential,,72.4717343,23.0268215,72.4713712,23.0268272,2
residential,,72.4719693,23.0149844,72.4705512,23.0142407,5
residential,,72.4733211,23.015014,72.4733597,23.0149278,2
residential,,72.4744141,23.0153454,72.4747945,23.0144581,3
residential,,72.4721947,23.0147998,72.472333,23.0145057,2
residential,,72.4720028,23.0146499,72.4719012,23.014965,2
residential,,72.4716752,23.0163634,72.4723596,23.0154119,4
residential,,72.4737685,23.0156585,72.4739357,23.0152433,10
residential,,72.4737613,23.0156779,72.4742443,23.0158612,4
residential,,72.4769192,23.0206272,72.4771395,23.020433,3
residential,,72.4739249,23.0203247,72.4738129,23.0206381,3
residential,,72.4738313,23.0205889,72.4735512,23.0205169,2
residential,,72.4727753,23.0265942,72.4725263,23.0261499,5
residential,,72.4726469,23.0269982,72.4726597,23.0265878,2
residential,,72.4731009,23.026613,72.4731233,23.0261955,3
residential,,72.4727753,23.0265942,72.4734196,23.0262747,7
residential,,72.47364,23.027177,72.4736259,23.0267956,3
residential,,72.4729193,23.0269826,72.4729055,23.0266893,2
residential,,72.4541799,23.0244896,72.4545501,23.0244946,2
residential,,72.4545501,23.0244946,72.4549128,23.0244929,2
residential,,72.4669873,23.0266576,72.4671688,23.0267752,3
residential,,72.4671071,23.0263169,72.4685938,23.0268218,9
residential,,72.4683782,23.0267454,72.4676106,23.0264753,9
residential,,72.4670942,23.0263472,72.4671842,23.0261271,3
residential,,72.4665778,23.0273329,72.4671007,23.0267311,5
residential,,72.4678992,23.0256798,72.467714,23.0255858,2
residential,,72.4682412,23.0253253,72.4677616,23.0252573,5
residential,,72.4541814,23.0241163,72.4545592,23.0241292,2
residential,,72.4749972,23.0155612,72.4750894,23.0153187,2
residential,,72.4872611,23.0216174,72.4876316,23.022852,12
residential,,72.5024224,22.9901666,72.5026795,22.9894837,7
residential,,72.501438,22.9902723,72.5024224,22.9901666,9
residential,,72.5024224,22.9901666,72.501438,22.9902723,7
residential,,72.5005247,22.9904915,72.5014283,22.9902381,3
residential,,72.5015958,22.9897149,72.5023814,22.9897438,4
residential,,72.5011377,22.9893691,72.500079,22.9897324,5
residential,,72.5011377,22.9893691,72.5011218,22.9891848,2
residential,,72.5016918,22.9907979,72.5032783,22.9907691,4
residential,,72.4981211,22.9896635,72.4981543,22.9901308,3
residential,,72.4981211,22.9896635,72.4990854,22.9894517,2
residential,,72.4696629,23.0252877,72.4707649,23.0255767,5
residential,,72.5068522,22.9880256,72.5067379,22.9889979,3
residential,,72.5037847,22.9888126,72.5048227,22.9886205,5
residential,,72.5074834,22.9881066,72.5074081,22.9898347,5
residential,,72.5092996,22.9905781,72.5089485,22.9915645,6
residential,,72.5089485,22.9915645,72.5096157,22.9914837,4
residential,,72.5094907,22.9925455,72.5095348,22.9921748,2
residential,,72.5095348,22.9918834,72.50956,22.9914803,2
residential,,72.5066436,22.9948617,72.5080176,22.9948773,2
residential,,72.5080075,22.9942068,72.5066287,22.9942589,4
residential,,72.5066287,22.9942589,72.5066075,22.9948242,2
residential,,72.5066287,22.9942589,72.5066021,22.9937391,2
residential,,72.5068611,22.9947674,72.5068749,22.9937564,4
residential,,72.5079934,22.9953225,72.5064651,22.9950672,5
residential,,72.4759375,23.0163264,72.4761713,23.0164121,2
residential,,72.4753175,23.0165604,72.4759375,23.0163264,3
residential,,72.4824876,23.0239418,72.4821612,23.0235973,5
residential,,72.5063654,22.9964524,72.5078756,22.9958234,9
residential,,72.5073789,22.9958189,72.5069837,22.9960234,4
residential,,72.505254,22.9963761,72.5063654,22.9964524,4
residential,,72.5052579,22.9966202,72.5048458,22.9966228,2
residential,,72.501408,22.9973866,72.5028699,22.997944,7
residential,,72.502103,22.9978946,72.5022743,22.9981282,2
residential,,72.5009583,23.0021605,72.5016531,23.0026743,4
residential,,72.5011045,23.00257,72.5008745,23.0026287,2
residential,,72.4941233,22.9768236,72.4943162,22.9758044,4
residential,,72.4925836,23.0220178,72.492131,23.0212958,2
residential,,72.5090819,23.0242612,72.5081513,23.0242031,2
residential,,72.4911458,22.9766407,72.4910664,22.9752004,3
residential,,72.5029456,22.9839351,72.5029026,22.9834731,5
residential,,72.5029026,22.9834731,72.5036654,22.9832505,2
residential,,72.5029026,22.9834731,72.5020143,22.9835773,2
residential,,72.5035243,22.98293,72.5028708,22.9830299,6
residential,,72.5029026,22.9834731,72.5029195,22.9830344,4
residential,,72.4625592,23.0049635,72.462522,23.0028094,11
residential,,72.4624934,23.0045303,72.4620631,23.0045128,17
residential,,72.4611933,23.004362,72.4615631,23.0043659,2
residential,,72.4625091,23.0039546,72.4617054,23.0039318,4
residential,,72.4623004,23.0045197,72.4623124,23.003949,2
residential,,72.4615668,23.0046789,72.4615641,23.0045007,2
residential,,72.487506,23.0266734,72.4876534,23.0262862,2
residential,,72.4526826,23.00413,72.4526214,23.0040787,2
residential,,72.4900397,22.9769355,72.4911458,22.9766407,5
residential,,72.4921011,22.9767735,72.4911458,22.9766407,3
residential,,72.4969938,22.9755994,72.4877237,22.9745418,25
residential,,72.497821,22.9759229,72.4971453,22.97565,4
residential,,72.5053775,22.9775103,72.5039077,22.979587,12
residential,,72.5022498,22.9761082,72.497821,22.9759229,12
residential,,72.5081918,22.9882003,72.5090325,22.98946,3
residential,,72.5081636,22.9881227,72.5081918,22.9882003,2
residential,,72.5082414,22.9785613,72.5080412,22.9796995,3
residential,,72.5080412,22.9796995,72.5078559,22.9803772,2
residential,,72.5068978,22.9787904,72.5082414,22.9785613,5
residential,,72.5019457,22.998452,72.5023505,22.9982147,5
residential,,72.5058218,22.974041,72.506225,22.9720205,6
residential,,72.5013299,22.9989132,72.5012692,22.9988371,3
residential,,72.4941538,23.0027807,72.4905367,23.0026087,5
residential,,72.4874532,22.9885819,72.487302,22.987284,6
residential,,72.4763989,22.9921308,72.4794966,22.9921998,8
residential,,72.4449527,23.0210104,72.4450614,23.020898,2
residential,,72.4484943,23.020096,72.4450614,23.020898,6
residential,,72.4450614,23.020898,72.4484933,23.0201723,5
residential,,72.4750066,23.0237028,72.4753999,23.0236974,3
residential,,72.4993915,23.0010506,72.4995618,23.0009963,2
residential,Service road - Sarkhej Gandhinagar Highway,72.4995618,23.0009963,72.4991395,22.9996628,3
residential,,72.5094407,23.0050191,72.5090324,23.004273,4
residential,,72.5092155,23.0052655,72.5094407,23.0050191,3
residential,,72.5078648,23.0042044,72.5092155,23.0052655,6
residential,,72.5093636,23.0053832,72.5105179,23.0054006,6
residential,,72.4674456,23.0229638,72.46758,23.0230129,2
residential,,72.4675748,23.0226473,72.4691491,23.0227278,3
residential,,72.4689331,23.0231961,72.47054,23.0237547,9
residential,,72.4730735,23.0229455,72.4732353,23.0221459,3
residential,Telav-Guma Road,72.448199,23.0163077,72.4471438,23.015513,2
residential,,72.4919681,23.0243236,72.4920871,23.0244441,2
residential,,72.4485657,23.0254204,72.4489479,23.025301,3
residential,,72.4494386,23.026938,72.4521335,23.0269561,3
residential,,72.4564079,23.0252787,72.4563313,23.0249923,3
residential,,72.4571169,23.0264402,72.4570923,23.0261957,2
residential,,72.4576297,23.0264291,72.4576037,23.0261325,2
residential,,72.4673713,22.9945604,72.4673115,22.9942602,2
residential,,72.4772683,23.0273376,72.4777236,23.0269051,4
residential,,72.4775048,23.0272933,72.4778121,23.0272289,2
residential,,72.4645397,22.9939694,72.4647068,22.9942652,3
residential,,72.451704,23.0262237,72.4510728,23.0262434,3
residential,,72.478199,23.018204,72.4782897,23.0179531,2
residential,,72.478744,23.0183342,72.478857,23.0181516,2
residential,,72.5059278,23.0073981,72.5059246,23.007076,2
residential,Service road - Sarkhej Gandhinagar Highway,72.5121763,23.0384022,72.5078265,23.0273302,26
residential,,72.5074294,23.0258821,72.5071678,23.0259145,2
residential,,72.5050981,23.0201517,72.5049873,23.0201735,2
residential,,72.5062418,23.0221976,72.5058836,23.0221897,2
residential,,72.5063517,23.0225465,72.5061286,23.0226608,2
residential,,72.46262,23.0030266,72.4626049,23.0049511,6
residential,,72.4625105,23.0038271,72.4615418,23.0038069,14
residential,,72.4618828,23.0037997,72.4625213,23.0028731,5
residential,,72.4633382,22.9996602,72.4631619,22.9982736,3
residential,,72.4632292,22.9988029,72.4613391,22.9989802,2
residential,,72.4631619,22.9982736,72.4652848,22.9983045,5
residential,,72.47845,23.0042316,72.479946,23.0044819,4
residential,,72.4793444,23.0032399,72.4794703,23.0034024,3
residential,,72.4799947,23.0014726,72.4807739,23.0031402,5
residential,,72.4805105,23.0018484,72.4824836,23.0030594,6
residential,,72.5097894,23.016166,72.5095867,23.0158946,5
residential,,72.463399,23.0252482,72.4635692,23.0248422,2
residential,,72.4652324,23.0266502,72.4657865,23.0253948,3
residential,,72.4650561,23.025378,72.4659426,23.0256938,4
residential,,72.464933,23.0253271,72.4650561,23.025378,3
residential,,72.4654477,23.0228764,72.4657678,23.0230059,2
residential,,72.4656498,23.022616,72.4659077,23.0227414,2
residential,,72.4595699,23.0222743,72.4599072,23.0222527,2
residential,,72.459213,23.0231959,72.4592925,23.0227299,4
residential,,72.4598228,23.0232757,72.4587623,23.0228566,6
residential,,72.4627874,23.0212267,72.4628759,23.0208333,2
residential,,72.472302,22.994683,72.4722932,22.9949751,2
residential,,72.4905411,22.9767315,72.4904392,22.9751688,2
residential,,72.4982322,22.9973475,72.4981265,22.9973458,2
residential,,72.4966422,22.9934821,72.5023815,23.0119342,15
residential,,72.4819136,22.968067,72.4772238,22.963678,5
residential,,72.4778732,22.9645049,72.4784133,22.9656282,5
residential,,72.470073,22.9554736,72.4655789,22.9587909,6
residential,,72.4788456,22.9471383,72.4793923,22.9473457,2
residential,,72.4803257,22.9533698,72.4793896,22.946207,8
residential,,72.4819356,22.9507416,72.4791053,22.9493118,2
residential,,72.4812868,22.9518064,72.481371,22.9519944,2
residential,,72.4818622,22.9517476,72.4817075,22.9516937,2
residential,,72.4815879,22.9521914,72.4814422,22.9521229,2
residential,,72.4805198,22.9530499,72.4806024,22.9532436,2
residential,,72.4801658,22.9539541,72.4772251,22.9584847,7
